YouTube Video ID,Match ID,Date,Stage,Player 1 Ringname,Player 1 Rank,Player 1 Character,Player 2 Ringname,Player 2 Rank,Player 2 Character,round_number,Winning Player Number,How Round Ended,Time Remaining When Round Ended,Shun.Drinks.1P,Shun.Drinks.2P,Strike First Player,P1 Health,P2 Health,P1 Rounds Won So Far,P2 Rounds Won So Far,Match Winner,Youtube Link
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,31,0,0,2,65,12,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,31,0,0,2,57,12,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,30,0,0,2,57,12,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,30,0,0,2,57,12,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,30,0,0,2,58,12,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,30,0,0,2,58,12,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,29,0,0,2,58,9,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,29,0,0,2,58,10,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,29,0,0,2,58,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,29,0,0,2,57,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,29,0,0,2,57,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,29,0,0,2,57,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,29,0,0,2,57,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,28,0,0,2,57,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,28,0,0,2,56,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,28,0,0,2,56,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,28,0,0,2,56,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,28,0,0,2,55,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,28,0,0,2,54,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,27,0,0,2,57,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,27,0,0,2,58,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,27,0,0,2,58,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,27,0,0,2,58,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,26,0,0,2,58,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,26,0,0,2,58,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,26,0,0,2,58,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,26,0,0,2,58,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,26,0,0,2,58,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,26,0,0,2,58,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,26,0,0,2,58,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,26,0,0,2,58,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,26,0,0,2,58,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,25,0,0,2,42,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,25,0,0,2,42,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,25,0,0,2,41,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,25,0,0,2,40,6,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,24,0,0,2,36,7,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,24,0,0,2,31,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,24,0,0,2,30,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,24,0,0,2,28,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,23,0,0,2,29,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,23,0,0,2,28,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,23,0,0,2,25,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,23,0,0,2,18,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,22,0,0,2,18,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,22,0,0,2,18,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,22,0,0,2,18,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,22,0,0,2,18,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,22,0,0,2,18,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,22,0,0,2,18,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,,21,0,0,2,18,8,0,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,1,1,KO,21.00,,,2,18,8,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,45,0,0,2,100,100,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,44,0,0,2,100,100,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,44,0,0,2,86,100,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,43,0,0,2,86,100,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,42,0,0,2,87,100,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,42,0,0,2,87,91,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,42,0,0,2,87,91,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,42,0,0,2,87,92,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,41,0,0,2,87,91,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,41,0,0,2,87,91,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,41,0,0,2,87,91,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,40,0,0,2,70,91,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,40,0,0,2,71,90,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,40,0,0,2,72,90,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,39,0,0,2,72,90,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,39,0,0,2,72,90,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,39,0,0,2,73,90,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,39,0,0,2,73,90,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,39,0,0,2,73,90,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,39,0,0,2,73,90,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,39,0,0,2,73,86,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,39,0,0,2,73,86,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,39,0,0,2,73,87,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,38,0,0,2,73,74,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,38,0,0,2,73,74,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,37,0,0,2,73,74,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,37,0,0,2,73,74,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,37,0,0,2,73,63,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,37,0,0,2,73,62,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,36,0,0,2,73,62,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,36,0,0,2,73,62,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,36,0,0,2,72,61,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,36,0,0,2,72,44,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,35,0,0,2,70,49,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,35,0,0,2,71,49,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,35,0,0,2,71,49,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,35,0,0,2,71,49,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,35,0,0,2,72,49,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,35,0,0,2,72,49,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,34,0,0,2,72,49,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,34,0,0,2,72,49,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,34,0,0,2,73,49,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,34,0,0,2,73,49,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,34,0,0,2,73,49,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,34,0,0,2,73,49,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,34,0,0,2,73,49,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,34,0,0,2,73,49,1,0,2,https://www.youtube.com/watch?v=None&t=0
,0a922e50f9f9a3e650e322dd3d96f0e5,2025/02/09,Aurora,MediocreRyden,22,Vanessa,Myke623,21,Kage,2,2,,34,0,0,2,73,49,1,0,2,https://www.youtube.com/watch?v=None&t=0
